,structure,phfreq,phdos
541,"{'numbers': [55, 55, 79, 79, 53, 53, 53, 53, 53, 53], 'positions': [[0.07920937983497744, 5.045891064290493, -0.14036346761284646], [2.4977996156556026, 8.409818440484155, 3.8647872697743058], [2.4185902358206257, 3.363927376193662, 4.005150737387153], [0.0, 0.0, 0.0], [-0.08257284264156639, 5.162208945104517, 4.005150737387153], [3.4801433505856, 4.840402196588327, 2.124019024589958], [4.919753314282819, 1.5656458072828057, 4.005150737387153], [-0.9031343550950199, 8.61530730818632, 1.6004047775715013], [1.4513438907544733, 11.89006369749184, 1.8603385356652566], [1.1256651047361073, 1.5656458072828066, 1.8640852664962033]], 'cell': [[7.097351947791923, -0.0, 4.005150737387153], [-2.2601714761506715, 6.727854752387324, -4.2858776726128465], [-2.2601714761506715, 6.727854752387324, 4.005150737387153]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.8246527552245005, 1.0, 0.6816449116577853, 0.20057470671046518, 0.09758627002548721, 0.08328776041746169, 0.11023774015722945, 0.15089799165282436, 0.13037276550836344, 0.09063492891165462, 0.014441780433261836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
542,"{'numbers': [31, 7], 'positions': [[0.0, 0.0, 0.0], [2.220446049250313e-16, 3.6555938992525974, 8.881784197001252e-16]], 'cell': [[0.8616317451418949, 2.4370625995017314, 1.4923899600000001], [0.8616317451418949, 2.4370625995017314, -1.4923899599999997], [-1.7232634902837893, 2.4370625995017314, -0.0]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.003118036738902637, 0.009224185888705213, 0.023838863548020752, 0.05201271493168164, 0.0966759279566521, 0.31616675821004103, 0.7740968645620845, 1.0, 0.9010198500395857, 0.5049634448691277, 0.4780307908811566, 0.5666102430057157, 0.6396524195321467, 0.5476048569798468, 0.32836954730885737, 0.24193224626415527, 0.22704920331908013, 0.2878166806221563, 0.3247472106523127, 0.3228116882083063, 0.28670172696622814, 0.2485205275261366, 0.2157803871881577, 0.19657058320300635, 0.14534978106965996, 0.08987437177923879, 0.11813751471119659, 0.2156631734656244, 0.33329405301758114, 0.4369784032727175, 0.4111482062601353, 0.24359125759001152, 0.050721121429775945, 0.0, 0.0, 0.0, 7.655515721004064e-38, 1.505321366636507e-35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
543,"{'numbers': [20, 20, 20, 20, 53, 53, 7, 7], 'positions': [[-1.8784167450000002, -1.0845044133760513, -1.1888783205045903], [-1.8784167450000002, -1.0845044133760513, -6.00571834449541], [-1.8784167449999996, 1.084504413376051, -8.38347498550459], [-1.8784167449999996, 1.084504413376051, -13.200315009495409], [-1.8784167450000002, -1.0845044133760513, -10.7918949975], [-1.8784167449999996, 1.084504413376051, -3.5972983325], [0.0, 0.0, 0.0], [0.0, 0.0, -7.194596665]], 'cell': [[-1.8784167450000009, -3.2535132401281524, -4.60079410845808e-16], [-1.878416744999999, 3.2535132401281524, 2.30039705422904e-16], [0.0, 0.0, -14.38919333]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.2260870822036817, 0.0, 0.1835448102531487, 0.7005883286773119, 0.999291642508733, 1.0, 0.6724367843631796, 0.9311218344439027, 0.9648150621863428, 0.810247227130203, 0.6394397910089795, 0.44428744204603593, 0.6619159387138367, 0.7777037496930826, 0.685244807090306, 0.4719622755228073, 0.26495265617551417, 0.21859733848520613, 0.1583204472682601, 0.11206879083403798, 0.2959192003280503, 0.374473791153314, 0.2804429193142474, 0.04585648840656208, 0.0, 0.0, 0.0, 0.0007523316883395933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
544,"{'numbers': [20, 20, 33, 53], 'positions': [[1.4050243978848522, 0.8568736306632927, -2.920252002338303], [4.653700652394587, 2.8381239358124564, -7.251007330635952], [3.029362525139719, 1.8474987832378746, -5.085629666487128], [0.0, 0.0, 0.0]], 'cell': [[1.9026397490639175, 3.6949975664757493, -1.2074679464871272], [4.156085301215522, -0.0, -1.2074679464871272], [-0.0, -0.0, -7.75632344]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0946472559403081, 0.0, 0.49249857917137474, 1.0, 0.9791314537632562, 0.5541671408902316, 0.38619063691321565, 0.49236830994302333, 0.6342840387516989, 0.9196853450269472, 0.799022046088688, 0.6444630896850889, 0.17874792428554345, 0.017614657029513706, 0.02071853926428164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
545,"{'numbers': [40, 40, 40, 40, 8, 8, 8, 8, 8, 8, 8, 8], 'positions': [[-4.98432274590894, -3.6536341982133833, -1.7263589327167326], [-2.8290995840910598, -3.6536341982133833, -4.373144907716733], [-2.3798486359089406, -1.400794469952956, -1.7743581214724478], [-0.22462547409106004, -1.400794469952956, -4.421144096472448], [-0.8518557650541407, -0.35410316363439714, -0.8990093712073863], [-1.7526183449458603, -0.35410316363439714, -3.545795346207385], [-1.3423824189315399, -2.7860566806086364, -5.656427506325548], [-3.94685652893154, -2.268371987557703, -3.137861497863633], [-1.2620916910684596, -2.7860566806086364, -3.009641531325547], [-3.86656580106846, -2.268371987557703, -0.49107552286363254], [-3.4563298750541396, -4.700325504531942, -2.601707682981795], [-4.357092454945859, -4.700325504531942, -5.248493657981794]], 'cell': [[3.094944944994263e-16, -5.054428668166339, -0.8539310791891807], [-5.20894822, 0.0, -3.1895608822736513e-16], [0.0, 0.0, -5.29357195]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.010944285358911985, 0.03241187216422936, 0.07348209865933855, 0.17030539961711974, 0.349576263808982, 0.614520443477867, 0.8927252028401854, 1.0, 0.9257500610402385, 0.7568345341586721, 0.768425444042863, 0.8132662740441179, 0.8077585135920958, 0.9177514347258134, 0.9193008327219325, 0.9536160444391885, 0.847971233729796, 0.9236328044210725, 0.8571609991192297, 0.642825213266656, 0.5581607883170826, 0.7570967549086861, 0.860424140240385, 0.770919893832624, 0.6610105537429118, 0.7707196811539547, 0.7639578875409592, 0.5985450599758965, 0.29499851668051924, 0.1500841701359215, 0.17460715627710957, 0.22597591976011278, 0.3222417651735597, 0.28578499388276735, 0.3049466752352047, 0.3996752292247009, 0.41158078326837444, 0.27565267398384985, 0.059128067810629376, 0.009030862708901468, 0.0, 0.0, 0.0, 0.0, 0.0, 3.686546784779957e-97, 1.2961030555070807e-96, 0.0, 0.0, 0.0]"
546,"{'numbers': [11, 11, 11, 11, 80, 15, 15], 'positions': [[5.522281246649941, 3.3669090338312775, -7.74638284824699], [4.1639703346306485, 2.538753227170086, -3.499357053011451], [1.442487102284512, 0.8794776359521943, -3.9565398793521043], [2.8007980143038025, 1.7076334426133857, -8.203565674587647], [0.0, 0.0, 0.0], [0.6523968160130391, 0.3977632857452876, -6.683084044810736], [6.312371532921413, 3.8486233840381843, -5.019838682788369]], 'cell': [[2.1878831339499585, 4.246386669783472, -1.3842323387995492], [4.776885214984493, -0.0, -1.3842323387995492], [-0.0, -0.0, -8.93445805]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.2926958030976475, 0.5280749190426531, 0.667125994366552, 0.6296560575593502, 0.7435041679650845, 0.8138756503224157, 1.0, 0.846538369666166, 0.9320180400474403, 0.7306163221579414, 0.5443099422947383, 0.130292865652821, 0.0, 0.0, 0.05137706444051587, 0.27244033728438727, 0.34129945189168737, 0.22190638232524817, 0.0, 0.0, 0.009880138287940767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
547,"{'numbers': [11, 11, 11, 11, 35, 35, 8], 'positions': [[3.7099328737650414, -0.6548799058718235, -4.743829468281734], [2.156026554205362, 0.0, 0.6241231150527229], [0.6021202346456819, 0.6548799058718235, -2.080017841612818], [0.18067016003418293, -2.1484433424486364, -0.624123115052723], [2.9324681534343604, -1.500468533479443, -2.0580859963588165], [1.379584954976363, 1.5004685334794428, -4.765761313535736], [0.0, 0.0, 0.0]], 'cell': [[4.312053108410724, -0.0, 1.2482462301054458], [0.36134032006836586, -4.296886684897273, -1.2482462301054458], [-0.36134032006836586, 4.296886684897273, -6.823847309894553]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.15164632754064206, 0.0, 0.3180352045850434, 0.8249933939590884, 1.0, 0.7531452766601301, 0.410312492417595, 0.2768903532012619, 0.21393857567483623, 0.26076300480506076, 0.34216248925316145, 0.3270600828837737, 0.20389198846345605, 0.076263700955583, 0.07335137345653749, 0.060885302050405224, 0.035883359582173646, 0.08524196903295887, 0.1913208372480794, 0.27969891613012426, 0.20232982431036645, 0.11280676186310439, 0.0026389465738784696, 0.0, 0.0017402358463771638, 0.0041883441109927914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
548,"{'numbers': [11, 11, 11, 17, 8], 'positions': [[2.23823623, 0.0, 1.3705244174025694e-16], [0.0, 0.0, 2.23823623], [-1.3705244174025694e-16, 2.23823623, 1.3705244174025694e-16], [2.23823623, 2.23823623, 2.2382362300000005], [0.0, 0.0, 0.0]], 'cell': [[4.47647246, 0.0, 2.741048834805139e-16], [-2.741048834805139e-16, 4.47647246, 2.741048834805139e-16], [0.0, 0.0, 4.47647246]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0307652959475526, 0.02404861689281512, 0.286561002569056, 0.8136638926672493, 1.0, 0.7823483295807504, 0.28756193750205306, 0.27906734357744073, 0.26650384228640517, 0.31771497422648654, 0.35031527343681895, 0.32677836645563496, 0.2462258154154504, 0.1795865979497239, 0.17934893682096142, 0.13822352667734025, 0.0747495167500345, 0.015464306865992719, 0.13567276489267763, 0.43057368910619565, 0.4969197326098662, 0.30899522970498927, 0.07190589950571824, 0.014092653171741274, 0.0, 0.0, 0.003092981191737892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
549,"{'numbers': [11, 11, 11, 11, 3, 3, 3, 3, 34, 34, 34, 34], 'positions': [[3.168046575, 3.4583064095703597, 2.4403603986789504], [1.0560155249999998, 3.6593957304296394, 5.239645891321049], [3.1680465749999995, 7.0171574795703595, 1.3996427463210506], [1.056015525, 0.10054466042964, 6.28036354367895], [3.168046575, 2.54125454815062, 7.13409608289422], [1.0560155249999998, 4.576447591849379, 0.5459102071057803], [3.1680465749999995, 6.10010561815062, 4.3859133521057805], [1.056015525, 1.01759652184938, 3.29409293789422], [3.1680465749999995, 5.133180017835899, 6.84826928879929], [1.0560155249999998, 1.9845221221640998, 0.8317370012007103], [3.168046575, 1.5743289478359, 4.67174014620071], [1.0560155249999996, 5.5433731921641, 3.0082661437992906]], 'cell': [[4.2240621, 0.0, 2.5864920650823235e-16], [-4.358335571517633e-16, 7.11770214, 4.358335571517633e-16], [0.0, 0.0, 7.68000629]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.013287322607643674, 0.003171064592184808, 0.06913784418491967, 0.23874372102554572, 0.4404847183773643, 0.627221089845692, 0.8540371722613774, 1.0, 0.8602960378541716, 0.37942478361039184, 0.06293263316637572, 0.0, 0.0, 0.08104041853343776, 0.24409529554996573, 0.48634876474760574, 0.46994526653886487, 0.4148673568644581, 0.34973828165228027, 0.23617383799302388, 0.0835729586356917, 0.0, 0.0, 0.002513236783590666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
550,"{'numbers': [57, 57, 57, 57, 16, 16, 16, 16, 8, 8, 8, 8], 'positions': [[-5.2715934366419015, -0.859961744575655, -2.9303109150000006], [-3.122729548047979, -1.8182458462247744, -5.86062183], [-4.317074042737859, -4.4964534370252025, -2.930310915000001], [-6.465937931331783, -3.5381693353760832, -5.860621830000001], [-1.4975216785999392, -3.358054518479572, -2.184787072627531], [-2.0855118054697033, -4.676568253921713, -5.115097987627531], [-0.30317718391005805, -0.6798469276791438, -0.7455238423724703], [-8.091145800779824, -1.998360663121285, -3.675834757372471], [-3.610989157796094, -0.024666291911272377, -1.4651554574999996], [-4.783333826893786, -2.6535412988891562, -4.3954663725000005], [-5.977678321583669, -5.331748889689584, -4.395466372500001], [-4.805333652485975, -2.7028738827117, -1.4651554575]], 'cell': [[0.0, 0.0, -5.86062183], [-2.3886889893797614, -5.356415181600856, -8.817430611708294e-16], [-7.19997849, 0.0, -4.408715305854147e-16]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.028939272801426927, 0.0, 0.08545113883769918, 0.2899770783959699, 0.5509670005571449, 0.7656951690752901, 0.6317519321205778, 0.49140610032594306, 0.6359519077704406, 1.0, 0.9115295365461696, 0.3883560820068598, 0.04160595302914749, 0.11301437992462512, 0.37508376183493874, 0.5218284558102199, 0.4001828130316893, 0.23920427898127392, 0.2081036560431449, 0.1919424232822577, 0.11611367855742201, 0.048123425223554214, 0.23663617133381734, 0.5088553802099209, 0.5228419394256331, 0.26285276218317605, 0.0, 0.0, 0.0, 3.4037415850511956e-06, 3.019031293791629e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
551,"{'numbers': [19, 19, 19, 19, 35, 35, 8], 'positions': [[0.6904760333463648, 0.7549864078101162, -2.313419109435695], [0.2184208728984874, -2.4421678035947942, -0.7318125420919976], [4.213355635311425, -0.7549864078101161, -5.169838346380313], [2.4519158343288945, 0.0, 0.7318125420919976], [1.5913026221602449, 1.7399761793627901, -5.331611406060141], [3.3125290464975436, -1.7399761793627901, -2.1516460497558643], [0.0, 0.0, 0.0]], 'cell': [[4.903831668657789, -0.0, 1.4636250841839953], [0.4368417457969748, -4.8843356071895885, -1.4636250841839953], [-0.4368417457969748, 4.8843356071895885, -7.483257455816005]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.3022626889136468, 0.8121026662896141, 1.0, 0.7356996533937978, 0.3604005336490571, 0.31932099135589076, 0.36463701538107346, 0.24607698820580384, 0.12734007286702262, 0.058577442632002735, 0.04919839973299665, 0.0, 0.11133719439397745, 0.17591706176551866, 0.23940664423218394, 0.1416879192284405, 0.08229108653519401, 0.006263214795229958, 0.0, 0.04459096756845488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
552,"{'numbers': [55, 35, 35, 9], 'positions': [[0.0, 0.0, 0.0], [2.12044674, 2.12044674, 2.4216935046662407], [2.12044674, 2.12044674, 4.795350365333761], [2.12044674, 2.12044674, 2.59679831290344e-16]], 'cell': [[4.24089348, 0.0, 2.59679831290344e-16], [-2.59679831290344e-16, 4.24089348, 2.59679831290344e-16], [0.0, 0.0, 7.21704387]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.06757260149372223, 0.6159092789296837, 1.0, 0.919786185733279, 0.6790676801794735, 0.40926623489277075, 0.35645769648488984, 0.28175752028794204, 0.37914425155165443, 0.252667347402344, 0.037249315466040635, 0.0020864201367381207, 0.1691547521676697, 0.2544668596251015, 0.23808359832394282, 0.09036710351875708, 0.02429709166375937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
553,"{'numbers': [39, 1, 34], 'positions': [[-1.8972344450000003, 1.09536881753658, -3.85136352], [0.0, 0.0, 0.0], [-1.8972344450000005, -1.0953688175365808, -1.9256817600000002]], 'cell': [[-1.897234445000001, -3.2861064526097414, -4.646884180602711e-16], [-1.8972344449999992, 3.2861064526097414, 2.3234420903013553e-16], [0.0, 0.0, -3.85136352]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.007440524934203028, 0.024736963068636087, 0.05932535223454245, 0.0919788716845215, 0.3363761072803401, 0.5528122281060677, 0.7697059187203168, 0.8918328150282693, 1.0, 0.874415658797712, 0.472354918170597, 0.09917606874792342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12079177447827208, 0.3374253704485151, 0.356769742499993, 0.17657509488534956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
554,"{'numbers': [78, 78, 16, 16], 'positions': [[1.736980705, 0.0, 3.033057885], [-1.0635939302794815e-16, 1.736980705, 1.0635939302794815e-16], [0.0, 0.0, 4.5495868275], [0.0, 0.0, 1.5165289425]], 'cell': [[3.47396141, 0.0, 2.127187860558963e-16], [-2.127187860558963e-16, 3.47396141, 2.127187860558963e-16], [0.0, 0.0, 6.06611577]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.11149571434439404, 0.3469379780480068, 0.5160751048243654, 0.6960878164981875, 0.6817299567147707, 0.8333737082775604, 0.7179268000819099, 0.5640244655390549, 0.30452540635515074, 0.09441491616322124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25461019475511404, 0.5157596040206577, 0.8617687171262436, 1.0, 0.8797273556982224, 0.6876829562846437, 0.35281302973341216, 0.24610832821772555, 0.08470407930699855, 0.0, 0.0, 0.00026291902492905195, 0.0011278438809964656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
